id (DMA),year,month,week,after,close, sales 
53,2011,5,23,0,0,33602.00
53,2011,6,24,0,0,26546.00
53,2011,6,25,0,0,32919.00
53,2011,6,26,0,0,19983.00
53,2011,6,27,0,0,14372.00
53,2011,7,28,0,0,23430.00
53,2011,7,29,0,0,13063.00
53,2011,7,30,0,0,20834.00
53,2011,7,31,0,0,13726.00
53,2011,8,32,0,0,26353.00
53,2011,8,33,0,0,15791.00
53,2011,8,34,0,0,27257.00
53,2011,8,35,0,0,25801.00
53,2011,8,36,0,0,22974.00
53,2011,9,37,0,0,49793.00
53,2011,9,38,0,0,12329.00
53,2011,9,39,0,0,35984.00
53,2011,9,40,0,0,27438.00
53,2011,10,41,0,0,42127.00
53,2011,10,42,0,0,25375.00
53,2011,10,43,1,0,24717.00
53,2011,10,44,1,0,25117.00
53,2011,10,45,1,0,33549.00
53,2011,11,46,1,0,38480.00
53,2011,11,47,1,0,40895.00
53,2011,11,48,1,0,50483.00
53,2011,11,49,1,0,70825.00
53,2011,12,50,1,0,64591.00
53,2011,12,51,1,0,41367.00
53,2011,12,52,1,0,41935.00
53,2011,12,53,1,0,53109.00
53,2012,1,1,1,0,33708.00
53,2012,1,2,1,0,19085.00
53,2012,1,3,1,0,12649.00
53,2012,1,4,1,0,12167.00
53,2012,1,5,1,0,10302.00
53,2012,1,6,1,0,19014.00
53,2012,2,7,1,0,15016.00
53,2012,2,8,1,0,17647.00
53,2012,2,9,1,0,17213.00
53,2012,2,10,1,0,35001.00
53,2012,3,11,1,0,16108.00
53,2012,3,12,1,0,15547.00
53,2012,3,13,1,0,15369.00
53,2012,3,14,1,0,15099.00
54,2011,4,17,0,1,711.00
54,2011,4,18,0,1,1337.00
54,2011,5,19,0,1,1869.00
54,2011,5,20,0,1,661.00
54,2011,5,21,0,1,669.00
54,2011,5,22,0,1,819.00
54,2011,5,23,0,1,1181.00
54,2011,6,24,0,1,820.00
54,2011,6,25,0,1,2425.00
54,2011,6,26,0,1,710.00
54,2011,6,27,0,1,882.00
54,2011,7,28,0,1,1005.00
54,2011,7,29,0,1,1470.00
54,2011,7,30,0,1,1112.00
54,2011,7,31,0,1,1233.00
54,2011,8,32,0,1,1472.00
54,2011,8,33,0,1,511.00
54,2011,8,34,0,1,843.00
54,2011,8,35,0,1,471.00
54,2011,8,36,0,1,639.00
54,2011,9,37,0,1,2032.00
54,2011,9,38,0,1,899.00
54,2011,9,39,0,1,417.00
54,2011,9,40,0,1,988.00
54,2011,10,41,0,1,1180.00
54,2011,10,42,0,1,566.00
54,2011,10,43,1,1,1035.00
54,2011,10,44,1,1,673.00
54,2011,10,45,1,1,663.00
54,2011,11,46,1,1,650.00
54,2011,11,47,1,1,2173.00
54,2011,11,48,1,1,495.00
54,2011,11,49,1,1,2804.00
54,2011,12,50,1,1,536.00
54,2011,12,51,1,1,1254.00
54,2011,12,52,1,1,779.00
54,2011,12,53,1,1,981.00
54,2012,1,1,1,1,351.00
54,2012,1,2,1,1,397.00
54,2012,1,3,1,1,809.00
54,2012,1,4,1,1,314.00
54,2012,1,5,1,1,586.00
54,2012,1,6,1,1,425.00
54,2012,2,7,1,1,290.00
54,2012,2,8,1,1,1059.00
54,2012,2,9,1,1,570.00
54,2012,2,10,1,1,1687.00
54,2012,3,11,1,1,498.00
54,2012,3,12,1,1,475.00
54,2012,3,13,1,1,492.00
54,2012,3,14,1,1,470.00
55,2011,4,17,0,1,1189.00
55,2011,4,18,0,1,2647.00
55,2011,5,19,0,1,1267.00
55,2011,5,20,0,1,956.00
55,2011,5,21,0,1,1102.00
55,2011,5,22,0,1,641.00
55,2011,5,23,0,1,1174.00
55,2011,6,24,0,1,731.00
55,2011,6,25,0,1,906.00
55,2011,6,26,0,1,898.00
55,2011,6,27,0,1,1769.00
55,2011,7,28,0,1,923.00
55,2011,7,29,0,1,472.00
55,2011,7,30,0,1,935.00
55,2011,7,31,0,1,612.00
55,2011,8,32,0,1,449.00
55,2011,8,33,0,1,976.00
55,2011,8,34,0,1,720.00
55,2011,8,35,0,1,953.00
55,2011,8,36,0,1,1404.00
55,2011,9,37,0,1,1241.00
55,2011,9,38,0,1,1379.00
55,2011,9,39,0,1,464.00
55,2011,9,40,0,1,1071.00
55,2011,10,41,0,1,1611.00
55,2011,10,42,0,1,715.00
55,2011,10,43,1,1,979.00
55,2011,10,44,1,1,1025.00
55,2011,10,45,1,1,870.00
55,2011,11,46,1,1,628.00
55,2011,11,47,1,1,1037.00
55,2011,11,48,1,1,2086.00
55,2011,11,49,1,1,1645.00
55,2011,12,50,1,1,1256.00
55,2011,12,51,1,1,673.00
55,2011,12,52,1,1,536.00
55,2011,12,53,1,1,1484.00
55,2012,1,1,1,1,842.00
55,2012,1,2,1,1,1097.00
55,2012,1,3,1,1,492.00
55,2012,1,4,1,1,419.00
55,2012,1,5,1,1,776.00
55,2012,1,6,1,1,675.00
55,2012,2,7,1,1,558.00
55,2012,2,8,1,1,371.00
55,2012,2,9,1,1,1173.00
55,2012,2,10,1,1,1099.00
55,2012,3,11,1,1,470.00
55,2012,3,12,1,1,466.00
55,2012,3,13,1,1,447.00
55,2012,3,14,1,1,509.00
56,2011,4,17,0,1,22678.00
56,2011,4,18,0,1,12269.00
56,2011,5,19,0,1,43869.00
56,2011,5,20,0,1,15212.00
56,2011,5,21,0,1,42585.00
56,2011,5,22,0,1,13491.00
56,2011,5,23,0,1,15179.00
56,2011,6,24,0,1,11195.00
56,2011,6,25,0,1,13967.00
56,2011,6,26,0,1,14858.00
56,2011,6,27,0,1,21544.00
56,2011,7,28,0,1,14987.00
56,2011,7,29,0,1,12995.00
56,2011,7,30,0,1,25821.00
56,2011,7,31,0,1,12919.00
56,2011,8,32,0,1,6770.00
56,2011,8,33,0,1,20783.00
56,2011,8,34,0,1,19766.00
56,2011,8,35,0,1,10026.00
56,2011,8,36,0,1,20848.00
56,2011,9,37,0,1,37342.00
56,2011,9,38,0,1,13957.00
56,2011,9,39,0,1,14701.00
56,2011,9,40,0,1,40800.00
56,2011,10,41,0,1,21573.00
56,2011,10,42,0,1,15834.00
56,2011,10,43,1,1,32034.00
56,2011,10,44,1,1,10307.00
56,2011,10,45,1,1,10017.00
56,2011,11,46,1,1,20505.00
56,2011,11,47,1,1,15325.00
56,2011,11,48,1,1,20718.00
56,2011,11,49,1,1,22397.00
56,2011,12,50,1,1,16149.00
56,2011,12,51,1,1,12059.00
56,2011,12,52,1,1,11364.00
56,2011,12,53,1,1,13418.00
56,2012,1,1,1,1,7296.00
56,2012,1,2,1,1,9833.00
56,2012,1,3,1,1,19706.00
56,2012,1,4,1,1,11497.00
56,2012,1,5,1,1,12079.00
56,2012,1,6,1,1,16654.00
56,2012,2,7,1,1,9426.00
56,2012,2,8,1,1,13905.00
56,2012,2,9,1,1,9438.00
56,2012,2,10,1,1,10966.00
56,2012,3,11,1,1,17057.00
56,2012,3,12,1,1,12930.00
56,2012,3,13,1,1,17169.00
56,2012,3,14,1,1,17886.00
57,2011,4,17,0,1,8085.00
57,2011,4,18,0,1,8175.00
57,2011,5,19,0,1,7594.00
57,2011,5,20,0,1,4726.00
57,2011,5,21,0,1,6243.00
57,2011,5,22,0,1,5606.00
57,2011,5,23,0,1,9529.00
57,2011,6,24,0,1,28325.00
57,2011,6,25,0,1,5416.00
57,2011,6,26,0,1,6351.00
57,2011,6,27,0,1,4611.00
57,2011,7,28,0,1,7669.00
57,2011,7,29,0,1,4894.00
57,2011,7,30,0,1,2632.00
57,2011,7,31,0,1,11532.00
57,2011,8,32,0,1,4883.00
57,2011,8,33,0,1,4643.00
57,2011,8,34,0,1,4947.00
57,2011,8,35,0,1,3348.00
57,2011,8,36,0,1,4555.00
57,2011,9,37,0,1,6548.00
57,2011,9,38,0,1,5627.00
57,2011,9,39,0,1,4684.00
57,2011,9,40,0,1,7303.00
57,2011,10,41,0,1,5259.00
57,2011,10,42,0,1,8576.00
57,2011,10,43,1,1,8904.00
57,2011,10,44,1,1,6235.00
57,2011,10,45,1,1,3291.00
57,2011,11,46,1,1,7833.00
57,2011,11,47,1,1,8211.00
57,2011,11,48,1,1,2926.00
57,2011,11,49,1,1,16397.00
57,2011,12,50,1,1,7245.00
57,2011,12,51,1,1,3077.00
57,2011,12,52,1,1,6468.00
57,2011,12,53,1,1,3864.00
57,2012,1,1,1,1,7112.00
57,2012,1,2,1,1,2817.00
57,2012,1,3,1,1,4985.00
57,2012,1,4,1,1,3576.00
57,2012,1,5,1,1,5868.00
57,2012,1,6,1,1,5804.00
57,2012,2,7,1,1,1902.00
57,2012,2,8,1,1,2789.00
57,2012,2,9,1,1,5488.00
57,2012,2,10,1,1,4085.00
57,2012,3,11,1,1,1665.00
57,2012,3,12,1,1,1898.00
57,2012,3,13,1,1,1818.00
57,2012,3,14,1,1,1819.00
58,2011,4,17,0,0,5861.00
58,2011,4,18,0,0,12351.00
58,2011,5,19,0,0,8935.00
58,2011,5,20,0,0,10542.00
58,2011,5,21,0,0,13581.00
58,2011,5,22,0,0,15727.00
58,2011,5,23,0,0,8386.00
58,2011,6,24,0,0,20048.00
58,2011,6,25,0,0,9288.00
58,2011,6,26,0,0,16162.00
58,2011,6,27,0,0,13774.00
58,2011,7,28,0,0,11135.00
58,2011,7,29,0,0,4840.00
58,2011,7,30,0,0,18990.00
58,2011,7,31,0,0,11994.00
58,2011,8,32,0,0,10316.00
58,2011,8,33,0,0,8041.00
58,2011,8,34,0,0,7315.00
58,2011,8,35,0,0,7894.00
58,2011,8,36,0,0,11759.00
58,2011,9,37,0,0,23082.00
58,2011,9,38,0,0,11462.00
58,2011,9,39,0,0,6727.00
58,2011,9,40,0,0,5796.00
58,2011,10,41,0,0,9104.00
58,2011,10,42,0,0,10794.00
58,2011,10,43,1,0,8250.00
58,2011,10,44,1,0,6302.00
58,2011,10,45,1,0,11628.00
58,2011,11,46,1,0,5561.00
58,2011,11,47,1,0,7941.00
58,2011,11,48,1,0,8977.00
58,2011,11,49,1,0,16438.00
58,2011,12,50,1,0,9551.00
58,2011,12,51,1,0,12748.00
58,2011,12,52,1,0,12646.00
58,2011,12,53,1,0,6407.00
58,2012,1,1,1,0,8033.00
58,2012,1,2,1,0,8015.00
58,2012,1,3,1,0,6417.00
58,2012,1,4,1,0,3722.00
58,2012,1,5,1,0,7437.00
58,2012,1,6,1,0,4485.00
58,2012,2,7,1,0,7492.00
58,2012,2,8,1,0,4820.00
58,2012,2,9,1,0,5702.00
58,2012,2,10,1,0,7207.00
58,2012,3,11,1,0,6290.00
58,2012,3,12,1,0,6769.00
58,2012,3,13,1,0,4718.00
58,2012,3,14,1,0,7637.00
59,2011,4,17,0,0,21304.00
59,2011,4,18,0,0,15000.00
59,2011,5,19,0,0,14350.00
59,2011,5,20,0,0,21605.00
59,2011,5,21,0,0,12459.00
59,2011,5,22,0,0,18970.00
59,2011,5,23,0,0,35149.00
59,2011,6,24,0,0,26917.00
59,2011,6,25,0,0,13089.00
59,2011,6,26,0,0,14740.00
59,2011,6,27,0,0,15790.00
59,2011,7,28,0,0,10742.00
59,2011,7,29,0,0,20478.00
59,2011,7,30,0,0,16340.00
59,2011,7,31,0,0,14826.00
59,2011,8,32,0,0,10036.00
59,2011,8,33,0,0,15976.00
59,2011,8,34,0,0,19541.00
59,2011,8,35,0,0,16004.00
59,2011,8,36,0,0,12755.00
59,2011,9,37,0,0,20044.00
59,2011,9,38,0,0,8230.00
59,2011,9,39,0,0,24232.00
59,2011,9,40,0,0,17288.00
59,2011,10,41,0,0,14292.00
59,2011,10,42,0,0,19574.00
59,2011,10,43,1,0,22696.00
59,2011,10,44,1,0,16866.00
59,2011,10,45,1,0,15474.00
59,2011,11,46,1,0,9533.00
59,2011,11,47,1,0,32332.00
59,2011,11,48,1,0,18845.00
59,2011,11,49,1,0,46917.00
59,2011,12,50,1,0,16444.00
59,2011,12,51,1,0,20390.00
59,2011,12,52,1,0,20848.00
59,2011,12,53,1,0,13122.00
59,2012,1,1,1,0,18819.00
59,2012,1,2,1,0,17250.00
59,2012,1,3,1,0,6039.00
59,2012,1,4,1,0,8427.00
59,2012,1,5,1,0,4481.00
59,2012,1,6,1,0,14714.00
59,2012,2,7,1,0,14479.00
59,2012,2,8,1,0,7840.00
59,2012,2,9,1,0,19925.00
59,2012,2,10,1,0,16772.00
59,2012,3,11,1,0,4728.00
59,2012,3,12,1,0,3936.00
59,2012,3,13,1,0,4235.00
59,2012,3,14,1,0,4323.00
60,2011,4,17,0,1,48814.00
60,2011,4,18,0,1,91079.00
60,2011,5,19,0,1,62219.00
60,2011,5,20,0,1,47187.00
60,2011,5,21,0,1,43113.00
60,2011,5,22,0,1,68583.00
60,2011,5,23,0,1,48633.00
60,2011,6,24,0,1,74893.00
60,2011,6,25,0,1,96938.00
60,2011,6,26,0,1,36347.00
60,2011,6,27,0,1,32683.00
60,2011,7,28,0,1,31945.00
60,2011,7,29,0,1,35324.00
60,2011,7,30,0,1,59694.00
60,2011,7,31,0,1,51494.00
60,2011,8,32,0,1,46464.00
60,2011,8,33,0,1,74768.00
60,2011,8,34,0,1,47677.00
60,2011,8,35,0,1,40110.00
60,2011,8,36,0,1,44155.00
60,2011,9,37,0,1,66798.00
60,2011,9,38,0,1,47338.00
60,2011,9,39,0,1,31461.00
60,2011,9,40,0,1,38879.00
60,2011,10,41,0,1,41547.00
60,2011,10,42,0,1,62079.00
60,2011,10,43,1,1,59621.00
60,2011,10,44,1,1,53258.00
60,2011,10,45,1,1,82983.00
60,2011,11,46,1,1,31743.00
60,2011,11,47,1,1,58845.00
60,2011,11,48,1,1,72807.00
60,2011,11,49,1,1,143092.00
60,2011,12,50,1,1,44114.00
60,2011,12,51,1,1,41717.00
60,2011,12,52,1,1,62993.00
60,2011,12,53,1,1,50139.00
60,2012,1,1,1,1,31701.00
60,2012,1,2,1,1,31257.00
60,2012,1,3,1,1,23947.00
60,2012,1,4,1,1,37530.00
60,2012,1,5,1,1,26875.00
60,2012,1,6,1,1,45112.00
60,2012,2,7,1,1,46211.00
60,2012,2,8,1,1,32449.00
60,2012,2,9,1,1,49699.00
60,2012,2,10,1,1,85935.00
60,2012,3,11,1,1,14159.00
60,2012,3,12,1,1,18352.00
60,2012,3,13,1,1,16721.00
60,2012,3,14,1,1,18277.00
61,2011,4,17,0,0,15241.00
61,2011,4,18,0,0,12043.00
61,2011,5,19,0,0,25164.00
61,2011,5,20,0,0,13022.00
61,2011,5,21,0,0,12057.00
61,2011,5,22,0,0,14503.00
61,2011,5,23,0,0,11887.00
61,2011,6,24,0,0,8599.00
61,2011,6,25,0,0,14149.00
61,2011,6,26,0,0,11299.00
61,2011,6,27,0,0,12508.00
61,2011,7,28,0,0,8039.00
61,2011,7,29,0,0,13595.00
61,2011,7,30,0,0,13915.00
61,2011,7,31,0,0,16722.00
61,2011,8,32,0,0,11894.00
61,2011,8,33,0,0,21821.00
61,2011,8,34,0,0,5223.00
61,2011,8,35,0,0,11707.00
61,2011,8,36,0,0,13256.00
61,2011,9,37,0,0,17689.00
61,2011,9,38,0,0,7267.00
61,2011,9,39,0,0,7799.00
61,2011,9,40,0,0,12665.00
61,2011,10,41,0,0,19410.00
61,2011,10,42,0,0,8072.00
61,2011,10,43,1,0,8402.00
61,2011,10,44,1,0,8716.00
61,2011,10,45,1,0,8299.00
61,2011,11,46,1,0,12433.00
61,2011,11,47,1,0,5812.00
61,2011,11,48,1,0,15699.00
61,2011,11,49,1,0,35358.00
61,2011,12,50,1,0,9330.00
61,2011,12,51,1,0,27862.00
61,2011,12,52,1,0,6998.00
61,2011,12,53,1,0,11044.00
61,2012,1,1,1,0,9975.00
61,2012,1,2,1,0,13571.00
61,2012,1,3,1,0,8874.00
61,2012,1,4,1,0,8601.00
61,2012,1,5,1,0,4084.00
61,2012,1,6,1,0,5899.00
61,2012,2,7,1,0,7717.00
61,2012,2,8,1,0,7404.00
61,2012,2,9,1,0,11938.00
61,2012,2,10,1,0,7968.00
61,2012,3,11,1,0,4934.00
61,2012,3,12,1,0,5226.00
61,2012,3,13,1,0,4785.00
61,2012,3,14,1,0,4903.00
62,2011,4,17,0,1,2212.00
62,2011,4,18,0,1,1228.00
62,2011,5,19,0,1,2246.00
62,2011,5,20,0,1,1381.00
62,2011,5,21,0,1,1460.00
62,2011,5,22,0,1,2957.00
62,2011,5,23,0,1,3258.00
62,2011,6,24,0,1,5165.00
62,2011,6,25,0,1,1624.00
62,2011,6,26,0,1,2917.00
62,2011,6,27,0,1,1201.00
62,2011,7,28,0,1,1765.00
62,2011,7,29,0,1,1935.00
62,2011,7,30,0,1,1500.00
62,2011,7,31,0,1,2182.00
62,2011,8,32,0,1,1829.00
62,2011,8,33,0,1,1190.00
62,2011,8,34,0,1,1213.00
62,2011,8,35,0,1,1297.00
62,2011,8,36,0,1,3268.00
62,2011,9,37,0,1,5960.00
62,2011,9,38,0,1,1844.00
62,2011,9,39,0,1,1428.00
62,2011,9,40,0,1,1305.00
62,2011,10,41,0,1,3931.00
62,2011,10,42,0,1,1847.00
62,2011,10,43,1,1,1555.00
62,2011,10,44,1,1,1354.00
62,2011,10,45,1,1,1417.00
62,2011,11,46,1,1,1643.00
62,2011,11,47,1,1,3930.00
62,2011,11,48,1,1,2863.00
62,2011,11,49,1,1,3075.00
62,2011,12,50,1,1,2474.00
62,2011,12,51,1,1,1976.00
62,2011,12,52,1,1,1950.00
62,2011,12,53,1,1,610.00
62,2012,1,1,1,1,1472.00
62,2012,1,2,1,1,1133.00
62,2012,1,3,1,1,1280.00
62,2012,1,4,1,1,1097.00
62,2012,1,5,1,1,1759.00
62,2012,1,6,1,1,531.00
62,2012,2,7,1,1,1505.00
62,2012,2,8,1,1,1074.00
62,2012,2,9,1,1,2078.00
62,2012,2,10,1,1,1284.00
62,2012,3,11,1,1,2074.00
62,2012,3,12,1,1,2383.00
62,2012,3,13,1,1,2216.00
62,2012,3,14,1,1,2238.00
63,2011,4,17,0,1,12467.00
63,2011,4,18,0,1,38790.00
63,2011,5,19,0,1,26132.00
63,2011,5,20,0,1,13763.00
63,2011,5,21,0,1,15264.00
63,2011,5,22,0,1,10260.00
63,2011,5,23,0,1,27393.00
63,2011,6,24,0,1,16591.00
63,2011,6,25,0,1,19419.00
63,2011,6,26,0,1,22171.00
63,2011,6,27,0,1,16766.00
63,2011,7,28,0,1,14905.00
63,2011,7,29,0,1,38872.00
63,2011,7,30,0,1,27311.00
63,2011,7,31,0,1,15997.00
63,2011,8,32,0,1,21599.00
63,2011,8,33,0,1,10084.00
63,2011,8,34,0,1,12573.00
63,2011,8,35,0,1,15959.00
63,2011,8,36,0,1,17054.00
63,2011,9,37,0,1,16284.00
63,2011,9,38,0,1,8516.00
63,2011,9,39,0,1,27690.00
63,2011,9,40,0,1,20956.00
63,2011,10,41,0,1,6979.00
63,2011,10,42,0,1,22373.00
63,2011,10,43,1,1,22237.00
63,2011,10,44,1,1,4842.00
63,2011,10,45,1,1,6343.00
63,2011,11,46,1,1,14315.00
63,2011,11,47,1,1,27029.00
63,2011,11,48,1,1,14936.00
63,2011,11,49,1,1,65943.00
63,2011,12,50,1,1,9056.00
63,2011,12,51,1,1,14147.00
63,2011,12,52,1,1,16266.00
63,2011,12,53,1,1,8671.00
63,2012,1,1,1,1,8933.00
63,2012,1,2,1,1,12733.00
63,2012,1,3,1,1,18929.00
63,2012,1,4,1,1,11732.00
63,2012,1,5,1,1,9190.00
63,2012,1,6,1,1,14568.00
63,2012,2,7,1,1,9977.00
63,2012,2,8,1,1,5119.00
63,2012,2,9,1,1,24995.00
63,2012,2,10,1,1,20398.00
63,2012,3,11,1,1,4981.00
63,2012,3,12,1,1,4419.00
63,2012,3,13,1,1,4506.00
63,2012,3,14,1,1,5532.00
64,2011,4,17,0,1,221.00
64,2011,4,18,0,1,325.00
64,2011,5,19,0,1,311.00
64,2011,5,20,0,1,445.00
64,2011,5,21,0,1,298.00
64,2011,5,22,0,1,225.00
64,2011,5,23,0,1,476.00
64,2011,6,24,0,1,469.00
64,2011,6,25,0,1,330.00
64,2011,6,26,0,1,319.00
64,2011,6,27,0,1,376.00
64,2011,7,28,0,1,242.00
64,2011,7,29,0,1,186.00
64,2011,7,30,0,1,211.00
64,2011,7,31,0,1,287.00
64,2011,8,32,0,1,212.00
64,2011,8,33,0,1,368.00
64,2011,8,34,0,1,353.00
64,2011,8,35,0,1,422.00
64,2011,8,36,0,1,439.00
64,2011,9,37,0,1,268.00
64,2011,9,38,0,1,352.00
64,2011,9,39,0,1,332.00
64,2011,9,40,0,1,226.00
64,2011,10,41,0,1,182.00
64,2011,10,42,0,1,415.00
64,2011,10,43,1,1,255.00
64,2011,10,44,1,1,193.00
64,2011,10,45,1,1,129.00
64,2011,11,46,1,1,337.00
64,2011,11,47,1,1,559.00
64,2011,11,48,1,1,297.00
64,2011,11,49,1,1,745.00
64,2011,12,50,1,1,389.00
64,2011,12,51,1,1,312.00
64,2011,12,52,1,1,293.00
64,2011,12,53,1,1,142.00
64,2012,1,1,1,1,162.00
64,2012,1,2,1,1,279.00
64,2012,1,3,1,1,154.00
64,2012,1,4,1,1,79.00
64,2012,1,5,1,1,210.00
64,2012,1,6,1,1,200.00
64,2012,2,7,1,1,155.00
64,2012,2,8,1,1,261.00
64,2012,2,9,1,1,127.00
64,2012,2,10,1,1,257.00
64,2012,3,11,1,1,266.00
64,2012,3,12,1,1,212.00
64,2012,3,13,1,1,251.00
64,2012,3,14,1,1,295.00
65,2011,4,17,0,1,514.00
65,2011,4,18,0,1,784.00
65,2011,5,19,0,1,957.00
65,2011,5,20,0,1,336.00
65,2011,5,21,0,1,1114.00
65,2011,5,22,0,1,656.00
65,2011,5,23,0,1,860.00
65,2011,6,24,0,1,590.00
65,2011,6,25,0,1,643.00
65,2011,6,26,0,1,870.00
65,2011,6,27,0,1,1393.00
65,2011,7,28,0,1,875.00
65,2011,7,29,0,1,1565.00
65,2011,7,30,0,1,737.00
65,2011,7,31,0,1,480.00
65,2011,8,32,0,1,1314.00
65,2011,8,33,0,1,247.00
65,2011,8,34,0,1,271.00
65,2011,8,35,0,1,1182.00
65,2011,8,36,0,1,419.00
65,2011,9,37,0,1,759.00
65,2011,9,38,0,1,660.00
65,2011,9,39,0,1,844.00
65,2011,9,40,0,1,379.00
65,2011,10,41,0,1,566.00
65,2011,10,42,0,1,632.00
65,2011,10,43,1,1,410.00
65,2011,10,44,1,1,388.00
65,2011,10,45,1,1,1221.00
65,2011,11,46,1,1,777.00
65,2011,11,47,1,1,527.00
65,2011,11,48,1,1,496.00
65,2011,11,49,1,1,2390.00
65,2011,12,50,1,1,389.00
65,2011,12,51,1,1,975.00
65,2011,12,52,1,1,369.00
65,2011,12,53,1,1,755.00
65,2012,1,1,1,1,614.00
65,2012,1,2,1,1,317.00
65,2012,1,3,1,1,330.00
65,2012,1,4,1,1,474.00
65,2012,1,5,1,1,672.00
65,2012,1,6,1,1,694.00
65,2012,2,7,1,1,401.00
65,2012,2,8,1,1,295.00
65,2012,2,9,1,1,359.00
65,2012,2,10,1,1,573.00
65,2012,3,11,1,1,324.00
65,2012,3,12,1,1,330.00
65,2012,3,13,1,1,320.00
65,2012,3,14,1,1,296.00
66,2011,4,17,0,0,4499.00
66,2011,4,18,0,0,4425.00
66,2011,5,19,0,0,4467.00
66,2011,5,20,0,0,5649.00
66,2011,5,21,0,0,3441.00
66,2011,5,22,0,0,2645.00
66,2011,5,23,0,0,5285.00
66,2011,6,24,0,0,3834.00
66,2011,6,25,0,0,5318.00
66,2011,6,26,0,0,4580.00
66,2011,6,27,0,0,3091.00
66,2011,7,28,0,0,3056.00
66,2011,7,29,0,0,5460.00
66,2011,7,30,0,0,8619.00
66,2011,7,31,0,0,6239.00
66,2011,8,32,0,0,7811.00
66,2011,8,33,0,0,2415.00
66,2011,8,34,0,0,3097.00
66,2011,8,35,0,0,4006.00
66,2011,8,36,0,0,2513.00
66,2011,9,37,0,0,3534.00
66,2011,9,38,0,0,2639.00
66,2011,9,39,0,0,2599.00
66,2011,9,40,0,0,4260.00
66,2011,10,41,0,0,5965.00
66,2011,10,42,0,0,3856.00
66,2011,10,43,1,0,8079.00
66,2011,10,44,1,0,3306.00
66,2011,10,45,1,0,2003.00
66,2011,11,46,1,0,2116.00
66,2011,11,47,1,0,6089.00
66,2011,11,48,1,0,4143.00
66,2011,11,49,1,0,10344.00
66,2011,12,50,1,0,4027.00
66,2011,12,51,1,0,4859.00
66,2011,12,52,1,0,5714.00
66,2011,12,53,1,0,2753.00
66,2012,1,1,1,0,2241.00
66,2012,1,2,1,0,1917.00
66,2012,1,3,1,0,3362.00
66,2012,1,4,1,0,1925.00
66,2012,1,5,1,0,5221.00
66,2012,1,6,1,0,4549.00
66,2012,2,7,1,0,4165.00
66,2012,2,8,1,0,2237.00
66,2012,2,9,1,0,2644.00
66,2012,2,10,1,0,4996.00
66,2012,3,11,1,0,1628.00
66,2012,3,12,1,0,2238.00
66,2012,3,13,1,0,2036.00
66,2012,3,14,1,0,1813.00
67,2011,4,17,0,0,2476.00
67,2011,4,18,0,0,6024.00
67,2011,5,19,0,0,6894.00
67,2011,5,20,0,0,4219.00
67,2011,5,21,0,0,9955.00
67,2011,5,22,0,0,8409.00
67,2011,5,23,0,0,7528.00
67,2011,6,24,0,0,6358.00
67,2011,6,25,0,0,4608.00
67,2011,6,26,0,0,5793.00
67,2011,6,27,0,0,3324.00
67,2011,7,28,0,0,5926.00
67,2011,7,29,0,0,4603.00
67,2011,7,30,0,0,6583.00
67,2011,7,31,0,0,4709.00
67,2011,8,32,0,0,6364.00
67,2011,8,33,0,0,2711.00
67,2011,8,34,0,0,3306.00
67,2011,8,35,0,0,4257.00
67,2011,8,36,0,0,4137.00
67,2011,9,37,0,0,4700.00
67,2011,9,38,0,0,2541.00
67,2011,9,39,0,0,3608.00
67,2011,9,40,0,0,3494.00
67,2011,10,41,0,0,2753.00
67,2011,10,42,0,0,4185.00
67,2011,10,43,1,0,4631.00
67,2011,10,44,1,0,3406.00
67,2011,10,45,1,0,2275.00
67,2011,11,46,1,0,6540.00
67,2011,11,47,1,0,9512.00
67,2011,11,48,1,0,4492.00
67,2011,11,49,1,0,7249.00
67,2011,12,50,1,0,3505.00
67,2011,12,51,1,0,7937.00
67,2011,12,52,1,0,3179.00
67,2011,12,53,1,0,2926.00
67,2012,1,1,1,0,2517.00
67,2012,1,2,1,0,2834.00
67,2012,1,3,1,0,3193.00
67,2012,1,4,1,0,2142.00
67,2012,1,5,1,0,2795.00
67,2012,1,6,1,0,3450.00
67,2012,2,7,1,0,3836.00
67,2012,2,8,1,0,4896.00
67,2012,2,9,1,0,3466.00
67,2012,2,10,1,0,3350.00
67,2012,3,11,1,0,1868.00
67,2012,3,12,1,0,2198.00
67,2012,3,13,1,0,1893.00
67,2012,3,14,1,0,2027.00
68,2011,4,17,0,0,252.00
68,2011,4,18,0,0,193.00
68,2011,5,19,0,0,499.00
68,2011,5,20,0,0,356.00
68,2011,5,21,0,0,317.00
68,2011,5,22,0,0,193.00
68,2011,5,23,0,0,473.00
68,2011,6,24,0,0,257.00
68,2011,6,25,0,0,394.00
68,2011,6,26,0,0,337.00
68,2011,6,27,0,0,429.00
68,2011,7,28,0,0,245.00
68,2011,7,29,0,0,386.00
68,2011,7,30,0,0,475.00
68,2011,7,31,0,0,208.00
68,2011,8,32,0,0,345.00
68,2011,8,33,0,0,441.00
68,2011,8,34,0,0,606.00
68,2011,8,35,0,0,433.00
68,2011,8,36,0,0,270.00
68,2011,9,37,0,0,225.00
68,2011,9,38,0,0,158.00
68,2011,9,39,0,0,515.00
68,2011,9,40,0,0,349.00
68,2011,10,41,0,0,246.00
68,2011,10,42,0,0,329.00
68,2011,10,43,1,0,574.00
68,2011,10,44,1,0,567.00
